CustomerID,Recency,Frequency,Monetary,AvgTicket,R_Score,F_Score,M_Score,RFV_Score,RFV_Total,Segment
15326.0,324,1,311.71,311.71,1,1,2,112,4,🪦 Hibernating
15327.0,43,1,208.75,208.75,3,1,1,311,5,💎 Potential Loyalists
15329.0,30,3,1049.7,349.90000000000003,4,3,4,434,11,🌟 Loyal Customers
15330.0,22,2,294.47999999999996,147.23999999999998,4,2,2,422,8,💎 Potential Loyalists
15332.0,357,4,1661.06,415.265,1,4,4,144,9,⚠️ At Risk
15333.0,199,1,1028.56,1028.56,1,1,4,114,6,❓ Other
15334.0,147,3,350.99,116.99666666666667,2,3,2,232,7,😴 About to Sleep
15335.0,44,1,173.68,173.68,3,1,1,311,5,💎 Potential Loyalists
15339.0,57,2,561.52,280.76,3,2,3,323,8,💎 Potential Loyalists
15341.0,71,1,2020.52,2020.52,2,1,5,215,8,❓ Other
15342.0,120,1,406.09,406.09,2,1,2,212,5,😴 About to Sleep
15343.0,78,1,364.5,364.5,2,1,2,212,5,😴 About to Sleep
15344.0,23,2,460.64,230.32,4,2,3,423,9,💎 Potential Loyalists
15345.0,36,1,373.59000000000003,373.59000000000003,3,1,2,312,6,💎 Potential Loyalists
15346.0,323,1,252.42000000000002,252.42000000000002,1,1,2,112,4,🪦 Hibernating
15347.0,357,1,201.60000000000002,201.60000000000002,1,1,1,111,3,🪦 Hibernating
15348.0,63,1,158.04,158.04,3,1,1,311,5,💎 Potential Loyalists
15349.0,149,2,473.39,236.695,2,2,3,223,7,😴 About to Sleep
15350.0,364,1,115.65,115.65,1,1,1,111,3,🪦 Hibernating
15351.0,3,7,1959.69,279.9557142857143,5,5,5,555,15,👑 Champions
15353.0,245,2,777.02,388.51,1,2,3,123,6,⚠️ At Risk
15355.0,20,2,277.05,138.525,4,2,2,422,8,💎 Potential Loyalists
15356.0,22,10,2762.43,276.243,4,5,5,455,14,👑 Champions
15358.0,26,20,7324.42,366.221,4,5,5,455,14,👑 Champions
15360.0,30,1,427.93,427.93,4,1,3,413,8,💎 Potential Loyalists
15361.0,352,1,215.4,215.4,1,1,1,111,3,🪦 Hibernating
15363.0,363,1,326.0,326.0,1,1,2,112,4,🪦 Hibernating
15364.0,86,2,675.59,337.795,2,2,3,223,7,😴 About to Sleep
15365.0,16,7,2314.32,330.6171428571429,4,5,5,455,14,👑 Champions
15366.0,66,2,602.51,301.255,3,2,3,323,8,💎 Potential Loyalists
15367.0,48,4,1877.59,469.3975,3,4,5,345,12,🌟 Loyal Customers
15368.0,12,1,167.70000000000002,167.70000000000002,5,1,1,511,7,💎 Potential Loyalists
15370.0,31,7,2123.25,303.32142857142856,4,5,5,455,14,👑 Champions
15372.0,128,1,1498.12,1498.12,2,1,4,214,7,❓ Other
15373.0,9,10,2017.8700000000001,201.787,5,5,5,555,15,👑 Champions
15374.0,119,1,168.0,168.0,2,1,1,211,4,😴 About to Sleep
15376.0,31,3,1211.41,403.80333333333334,4,3,4,434,11,🌟 Loyal Customers
15379.0,160,7,3676.61,525.23,2,5,5,255,12,⚠️ At Risk
15380.0,37,3,1074.8600000000001,358.2866666666667,3,3,4,334,10,🌟 Loyal Customers
15381.0,259,1,282.29999999999995,282.29999999999995,1,1,2,112,4,🪦 Hibernating
15382.0,5,6,5846.15,974.3583333333332,5,5,5,555,15,👑 Champions
15384.0,160,2,642.41,321.205,2,2,3,223,7,😴 About to Sleep
15385.0,31,1,316.88,316.88,4,1,2,412,7,💎 Potential Loyalists
15386.0,177,1,394.14,394.14,1,1,2,112,4,🪦 Hibernating
15388.0,261,1,140.54,140.54,1,1,1,111,3,🪦 Hibernating
15392.0,21,3,1222.48,407.49333333333334,4,3,4,434,11,🌟 Loyal Customers
15393.0,7,2,231.86,115.93,5,2,2,522,9,💎 Potential Loyalists
15394.0,0,4,2183.54,545.885,5,4,5,545,14,👑 Champions
15395.0,316,1,107.45,107.45,1,1,1,111,3,🪦 Hibernating
15396.0,103,1,288.18,288.18,2,1,2,212,5,😴 About to Sleep
15397.0,280,1,94.0,94.0,1,1,1,111,3,🪦 Hibernating
15398.0,7,2,1345.53,672.765,5,2,4,524,11,💎 Potential Loyalists
15399.0,13,2,549.13,274.565,4,2,3,423,9,💎 Potential Loyalists
15400.0,83,5,716.2,143.24,2,4,3,243,9,⚠️ At Risk
15402.0,139,2,530.59,265.295,2,2,3,223,7,😴 About to Sleep
15405.0,180,1,349.1,349.1,1,1,2,112,4,🪦 Hibernating
15406.0,22,2,501.59000000000003,250.79500000000002,4,2,3,423,9,💎 Potential Loyalists
15407.0,24,4,859.01,214.7525,4,4,4,444,12,👑 Champions
15408.0,255,1,234.28,234.28,1,1,2,112,4,🪦 Hibernating
15410.0,75,8,3450.84,431.355,2,5,5,255,12,⚠️ At Risk
15411.0,17,4,1354.32,338.58,4,4,4,444,12,👑 Champions
15412.0,162,1,190.53,190.53,2,1,1,211,4,😴 About to Sleep
15414.0,0,3,757.02,252.34,5,3,3,533,11,🌟 Loyal Customers
15415.0,304,1,572.8100000000001,572.8100000000001,1,1,3,113,5,🪦 Hibernating
15416.0,55,4,3952.42,988.105,3,4,5,345,12,🌟 Loyal Customers
15417.0,76,1,508.8,508.8,2,1,3,213,6,😴 About to Sleep
15419.0,15,1,135.86,135.86,4,1,1,411,6,💎 Potential Loyalists
15421.0,49,4,950.36,237.59,3,4,4,344,11,🌟 Loyal Customers
15422.0,314,2,97.7,48.85,1,2,1,121,4,🪦 Hibernating
15423.0,29,1,43.5,43.5,4,1,1,411,6,💎 Potential Loyalists
15424.0,245,2,318.3,159.15,1,2,2,122,5,⚠️ At Risk
15426.0,10,5,1414.2,282.84000000000003,5,4,4,544,13,👑 Champions
15427.0,24,3,1479.85,493.2833333333333,4,3,4,434,11,🌟 Loyal Customers
15428.0,6,1,93.78,93.78,5,1,1,511,7,💎 Potential Loyalists
15429.0,17,2,396.96000000000004,198.48000000000002,4,2,2,422,8,💎 Potential Loyalists
15432.0,14,1,171.19,171.19,4,1,1,411,6,💎 Potential Loyalists
15433.0,204,2,533.3,266.65,1,2,3,123,6,⚠️ At Risk
15434.0,22,4,890.58,222.645,4,4,4,444,12,👑 Champions
15435.0,13,1,149.29,149.29,4,1,1,411,6,💎 Potential Loyalists
15436.0,3,3,1119.07,373.0233333333333,5,3,4,534,12,🌟 Loyal Customers
15437.0,253,1,199.38,199.38,1,1,1,111,3,🪦 Hibernating
15438.0,122,1,156.57999999999998,156.57999999999998,2,1,1,211,4,😴 About to Sleep
15440.0,45,3,383.68,127.89333333333333,3,3,2,332,8,💎 Potential Loyalists
15443.0,3,6,2772.65,462.10833333333335,5,5,5,555,15,👑 Champions
15444.0,0,2,1415.38,707.69,5,2,4,524,11,💎 Potential Loyalists
15445.0,255,1,113.5,113.5,1,1,1,111,3,🪦 Hibernating
15447.0,321,1,155.17,155.17,1,1,1,111,3,🪦 Hibernating
15448.0,303,1,494.64,494.64,1,1,3,113,5,🪦 Hibernating
15449.0,17,3,974.52,324.84,4,3,4,434,11,🌟 Loyal Customers
15450.0,21,1,429.84,429.84,4,1,3,413,8,💎 Potential Loyalists
15452.0,20,3,536.22,178.74,4,3,3,433,10,🌟 Loyal Customers
15453.0,26,6,1251.25,208.54166666666666,4,5,4,454,13,👑 Champions
15454.0,353,1,179.1,179.1,1,1,1,111,3,🪦 Hibernating
15456.0,274,3,390.76,130.25333333333333,1,3,2,132,6,⚠️ At Risk
15457.0,253,1,237.07,237.07,1,1,2,112,4,🪦 Hibernating
15458.0,16,1,161.64,161.64,4,1,1,411,6,💎 Potential Loyalists
15460.0,345,1,216.76,216.76,1,1,1,111,3,🪦 Hibernating
15462.0,85,3,234.6,78.2,2,3,2,232,7,😴 About to Sleep
15463.0,20,1,119.3,119.3,4,1,1,411,6,💎 Potential Loyalists
15464.0,329,1,888.1,888.1,1,1,4,114,6,❓ Other
15465.0,10,18,4085.22,226.95666666666665,5,5,5,555,15,👑 Champions
15466.0,76,1,334.11,334.11,2,1,2,212,5,😴 About to Sleep
15467.0,0,3,499.93,166.64333333333335,5,3,3,533,11,🌟 Loyal Customers
15468.0,42,2,467.51,233.755,3,2,3,323,8,💎 Potential Loyalists
15469.0,41,2,415.45,207.725,3,2,2,322,7,💎 Potential Loyalists
15472.0,104,1,370.96,370.96,2,1,2,212,5,😴 About to Sleep
15473.0,49,5,853.2,170.64000000000001,3,4,4,344,11,🌟 Loyal Customers
15475.0,68,1,454.10999999999996,454.10999999999996,3,1,3,313,7,💎 Potential Loyalists
15478.0,31,2,1441.42,720.71,4,2,4,424,10,💎 Potential Loyalists
15480.0,107,1,871.32,871.32,2,1,4,214,7,❓ Other
15482.0,6,11,7781.76,707.4327272727273,5,5,5,555,15,👑 Champions
15483.0,152,4,210.9,52.725,2,4,1,241,7,❓ Other
15484.0,9,3,2839.6,946.5333333333333,5,3,5,535,13,🌟 Loyal Customers
15485.0,21,3,2371.0,790.3333333333334,4,3,5,435,12,🌟 Loyal Customers
15488.0,83,1,76.32000000000001,76.32000000000001,2,1,1,211,4,😴 About to Sleep
15489.0,13,3,1134.28,378.0933333333333,4,3,4,434,11,🌟 Loyal Customers
15491.0,86,6,2965.16,494.1933333333333,2,5,5,255,12,⚠️ At Risk
15492.0,19,2,659.4599999999999,329.72999999999996,4,2,3,423,9,💎 Potential Loyalists
15493.0,23,5,1977.8600000000001,395.572,4,4,5,445,13,👑 Champions
15494.0,12,2,1298.81,649.405,5,2,4,524,11,💎 Potential Loyalists
15497.0,8,2,936.6,468.3,5,2,4,524,11,💎 Potential Loyalists
15498.0,8,26,12347.41,474.9003846153846,5,5,5,555,15,👑 Champions
15500.0,9,3,780.5500000000001,260.18333333333334,5,3,3,533,11,🌟 Loyal Customers
15502.0,6,9,5228.73,580.9699999999999,5,5,5,555,15,👑 Champions
15503.0,353,1,144.99,144.99,1,1,1,111,3,🪦 Hibernating
15504.0,72,1,52.83,52.83,2,1,1,211,4,😴 About to Sleep
15505.0,43,5,3594.4,718.88,3,4,5,345,12,🌟 Loyal Customers
15506.0,13,3,965.15,321.71666666666664,4,3,4,434,11,🌟 Loyal Customers
15507.0,162,1,492.36,492.36,2,1,3,213,6,😴 About to Sleep
15508.0,180,6,999.89,166.64833333333334,1,5,4,154,10,⚠️ At Risk
15511.0,2,5,907.77,181.554,5,4,4,544,13,👑 Champions
15512.0,146,2,121.0,60.5,2,2,1,221,5,😴 About to Sleep
15513.0,24,18,13061.880000000001,725.6600000000001,4,5,5,455,14,👑 Champions
15514.0,3,11,2643.15,240.28636363636363,5,5,5,555,15,👑 Champions
15516.0,35,3,62.43,20.81,3,3,1,331,7,💎 Potential Loyalists
15517.0,224,1,252.54,252.54,1,1,2,112,4,🪦 Hibernating
15518.0,55,8,1942.45,242.80625,3,5,5,355,13,🌟 Loyal Customers
15521.0,31,8,2687.35,335.91875,4,5,5,455,14,👑 Champions
15522.0,23,2,398.71999999999997,199.35999999999999,4,2,2,422,8,💎 Potential Loyalists
15523.0,75,1,179.51,179.51,2,1,1,211,4,😴 About to Sleep
15525.0,8,2,506.83,253.415,5,2,3,523,10,💎 Potential Loyalists
15526.0,24,2,148.44,74.22,4,2,1,421,7,💎 Potential Loyalists
15527.0,9,8,2428.52,303.565,5,5,5,555,15,👑 Champions
15528.0,245,1,229.33,229.33,1,1,2,112,4,🪦 Hibernating
15529.0,13,11,3982.91,362.08272727272725,4,5,5,455,14,👑 Champions
15530.0,12,4,1496.59,374.1475,5,4,4,544,13,👑 Champions
15531.0,20,1,1513.74,1513.74,4,1,4,414,9,💎 Potential Loyalists
15532.0,16,4,1525.24,381.31,4,4,4,444,12,👑 Champions
15533.0,10,3,771.1,257.03333333333336,5,3,3,533,11,🌟 Loyal Customers
15535.0,164,4,536.4,134.1,2,4,3,243,9,⚠️ At Risk
15537.0,154,1,93.97,93.97,2,1,1,211,4,😴 About to Sleep
15540.0,2,1,213.3,213.3,5,1,1,511,7,💎 Potential Loyalists
15541.0,105,1,85.13000000000001,85.13000000000001,2,1,1,211,4,😴 About to Sleep
15543.0,279,1,127.86,127.86,1,1,1,111,3,🪦 Hibernating
15544.0,0,9,3546.71,394.0788888888889,5,5,5,555,15,👑 Champions
15545.0,45,2,292.71999999999997,146.35999999999999,3,2,2,322,7,💎 Potential Loyalists
15547.0,31,13,4171.68,320.89846153846156,4,5,5,455,14,👑 Champions
15549.0,68,3,1645.41,548.47,3,3,4,334,10,🌟 Loyal Customers
15550.0,97,3,433.28,144.42666666666665,2,3,3,233,8,😴 About to Sleep
15551.0,27,1,429.22,429.22,4,1,3,413,8,💎 Potential Loyalists
15552.0,208,1,87.84,87.84,1,1,1,111,3,🪦 Hibernating
15553.0,51,1,427.69,427.69,3,1,2,312,6,💎 Potential Loyalists
15554.0,268,1,217.2,217.2,1,1,1,111,3,🪦 Hibernating
15555.0,3,16,4624.72,289.045,5,5,5,555,15,👑 Champions
15556.0,15,1,278.09,278.09,4,1,2,412,7,💎 Potential Loyalists
15557.0,19,1,473.65000000000003,473.65000000000003,4,1,3,413,8,💎 Potential Loyalists
15561.0,2,4,800.59,200.1475,5,4,3,543,12,🌟 Loyal Customers
15562.0,342,1,134.55,134.55,1,1,1,111,3,🪦 Hibernating
15563.0,13,4,1380.28,345.07,4,4,4,444,12,👑 Champions
15565.0,41,2,173.16,86.58,3,2,1,321,6,💎 Potential Loyalists
15567.0,9,1,174.49,174.49,5,1,1,511,7,💎 Potential Loyalists
15568.0,35,2,388.62,194.31,3,2,2,322,7,💎 Potential Loyalists
15569.0,122,3,885.54,295.18,2,3,4,234,9,⚠️ At Risk
15570.0,1,11,4032.4900000000002,366.59000000000003,5,5,5,555,15,👑 Champions
15571.0,2,4,648.87,162.2175,5,4,3,543,12,🌟 Loyal Customers
15572.0,16,6,2162.88,360.48,4,5,5,455,14,👑 Champions
15573.0,22,2,602.45,301.225,4,2,3,423,9,💎 Potential Loyalists
15574.0,168,4,698.02,174.505,2,4,3,243,9,⚠️ At Risk
15576.0,28,1,701.63,701.63,4,1,3,413,8,💎 Potential Loyalists
15577.0,142,3,257.68,85.89333333333333,2,3,2,232,7,😴 About to Sleep
15578.0,153,1,127.1,127.1,2,1,1,211,4,😴 About to Sleep
15579.0,59,2,348.6,174.3,3,2,2,322,7,💎 Potential Loyalists
15581.0,147,10,721.24,72.124,2,5,3,253,10,⚠️ At Risk
15582.0,15,3,682.9100000000001,227.63666666666668,4,3,3,433,10,🌟 Loyal Customers
15584.0,14,4,708.46,177.115,4,4,3,443,11,🌟 Loyal Customers
15585.0,167,1,450.74,450.74,2,1,3,213,6,😴 About to Sleep
15587.0,41,4,669.6,167.4,3,4,3,343,10,🌟 Loyal Customers
15589.0,246,3,456.58,152.19333333333333,1,3,3,133,7,⚠️ At Risk
15592.0,37,1,388.58,388.58,3,1,2,312,6,💎 Potential Loyalists
15593.0,61,1,199.8,199.8,3,1,1,311,5,💎 Potential Loyalists
15594.0,6,5,1765.9,353.18,5,4,4,544,13,👑 Champions
15596.0,91,5,1406.59,281.318,2,4,4,244,10,⚠️ At Risk
15597.0,26,1,320.01,320.01,4,1,2,412,7,💎 Potential Loyalists
15598.0,44,1,240.68,240.68,3,1,2,312,6,💎 Potential Loyalists
15599.0,17,2,761.74,380.87,4,2,3,423,9,💎 Potential Loyalists
15601.0,2,14,6707.4,479.09999999999997,5,5,5,555,15,👑 Champions
15602.0,12,8,1117.03,139.62875,5,5,4,554,14,👑 Champions
15603.0,69,1,48.480000000000004,48.480000000000004,2,1,1,211,4,😴 About to Sleep
15604.0,43,1,216.39,216.39,3,1,1,311,5,💎 Potential Loyalists
15605.0,27,5,1178.28,235.656,4,4,4,444,12,👑 Champions
15606.0,52,9,2920.16,324.4622222222222,3,5,5,355,13,🌟 Loyal Customers
15607.0,327,1,77.4,77.4,1,1,1,111,3,🪦 Hibernating
15608.0,19,4,1093.68,273.42,4,4,4,444,12,👑 Champions
15609.0,175,1,281.53000000000003,281.53000000000003,2,1,2,212,5,😴 About to Sleep
15610.0,42,1,112.46000000000001,112.46000000000001,3,1,1,311,5,💎 Potential Loyalists
15611.0,0,12,1361.65,113.47083333333335,5,5,4,554,14,👑 Champions
15612.0,27,2,180.15,90.075,4,2,1,421,7,💎 Potential Loyalists
15615.0,1,23,10399.74,452.1626086956522,5,5,5,555,15,👑 Champions
15618.0,23,4,776.85,194.2125,4,4,3,443,11,🌟 Loyal Customers
15619.0,1,1,336.40000000000003,336.40000000000003,5,1,2,512,8,💎 Potential Loyalists
15620.0,47,3,1510.51,503.50333333333333,3,3,4,334,10,🌟 Loyal Customers
15621.0,2,2,808.0799999999999,404.03999999999996,5,2,3,523,10,💎 Potential Loyalists
15622.0,34,9,3465.11,385.01222222222225,3,5,5,355,13,🌟 Loyal Customers
15623.0,132,1,301.03,301.03,2,1,2,212,5,😴 About to Sleep
15624.0,107,4,566.85,141.7125,2,4,3,243,9,⚠️ At Risk
15625.0,94,4,1534.26,383.565,2,4,4,244,10,⚠️ At Risk
15626.0,65,2,654.92,327.46,3,2,3,323,8,💎 Potential Loyalists
15628.0,15,8,2667.29,333.41125,4,5,5,455,14,👑 Champions
15630.0,36,2,1186.35,593.175,3,2,4,324,9,💎 Potential Loyalists
15632.0,6,8,3244.44,405.555,5,5,5,555,15,👑 Champions
15634.0,8,1,243.55,243.55,5,1,2,512,8,💎 Potential Loyalists
15636.0,80,2,724.76,362.38,2,2,3,223,7,😴 About to Sleep
15637.0,43,1,223.36,223.36,3,1,1,311,5,💎 Potential Loyalists
15639.0,125,1,391.42,391.42,2,1,2,212,5,😴 About to Sleep
15640.0,7,14,10542.22,753.0157142857142,5,5,5,555,15,👑 Champions
15641.0,96,4,1838.3600000000001,459.59000000000003,2,4,5,245,11,⚠️ At Risk
15643.0,182,3,596.2,198.73333333333335,1,3,3,133,7,⚠️ At Risk
15644.0,157,4,806.72,201.68,2,4,3,243,9,⚠️ At Risk
15645.0,9,1,610.39,610.39,5,1,3,513,9,💎 Potential Loyalists
15646.0,148,3,437.20000000000005,145.73333333333335,2,3,3,233,8,😴 About to Sleep
15648.0,195,2,657.35,328.675,1,2,3,123,6,⚠️ At Risk
15651.0,27,3,646.3,215.4333333333333,4,3,3,433,10,🌟 Loyal Customers
15652.0,82,1,337.74,337.74,2,1,2,212,5,😴 About to Sleep
15653.0,106,1,48.0,48.0,2,1,1,211,4,😴 About to Sleep
15654.0,0,2,907.53,453.765,5,2,4,524,11,💎 Potential Loyalists
15655.0,234,1,560.67,560.67,1,1,3,113,5,🪦 Hibernating
15656.0,36,4,748.5,187.125,3,4,3,343,10,🌟 Loyal Customers
15657.0,13,1,30.0,30.0,4,1,1,411,6,💎 Potential Loyalists
15658.0,181,5,1004.15,200.82999999999998,1,4,4,144,9,⚠️ At Risk
15659.0,34,1,306.45,306.45,3,1,2,312,6,💎 Potential Loyalists
15660.0,16,9,1596.3,177.36666666666667,4,5,4,454,13,👑 Champions
15661.0,308,2,309.8,154.9,1,2,2,122,5,⚠️ At Risk
15663.0,97,1,138.14,138.14,2,1,1,211,4,😴 About to Sleep
15664.0,41,1,386.43,386.43,3,1,2,312,6,💎 Potential Loyalists
15665.0,159,2,2217.06,1108.53,2,2,5,225,9,⚠️ At Risk
15667.0,30,1,301.32,301.32,4,1,2,412,7,💎 Potential Loyalists
15668.0,208,1,76.32000000000001,76.32000000000001,1,1,1,111,3,🪦 Hibernating
15669.0,31,4,681.46,170.365,4,4,3,443,11,🌟 Loyal Customers
15670.0,287,1,173.05,173.05,1,1,1,111,3,🪦 Hibernating
15671.0,9,7,2075.37,296.4814285714286,5,5,5,555,15,👑 Champions
15673.0,79,4,2847.12,711.78,2,4,5,245,11,⚠️ At Risk
15674.0,64,4,2100.4900000000002,525.1225000000001,3,4,5,345,12,🌟 Loyal Customers
15675.0,72,3,282.94,94.31333333333333,2,3,2,232,7,😴 About to Sleep
15676.0,9,3,3304.89,1101.6299999999999,5,3,5,535,13,🌟 Loyal Customers
15677.0,40,1,657.23,657.23,3,1,3,313,7,💎 Potential Loyalists
15678.0,43,1,352.7,352.7,3,1,2,312,6,💎 Potential Loyalists
15679.0,15,4,722.68,180.67,4,4,3,443,11,🌟 Loyal Customers
15680.0,0,3,1333.68,444.56,5,3,4,534,12,🌟 Loyal Customers
15681.0,16,5,1426.16,285.232,4,4,4,444,12,👑 Champions
15683.0,108,1,193.75,193.75,2,1,1,211,4,😴 About to Sleep
15687.0,14,8,2741.51,342.68875,4,5,5,455,14,👑 Champions
15689.0,110,2,254.1,127.05,2,2,2,222,6,😴 About to Sleep
15690.0,91,1,97.32,97.32,2,1,1,211,4,😴 About to Sleep
15691.0,243,1,136.8,136.8,1,1,1,111,3,🪦 Hibernating
15692.0,19,1,191.04,191.04,4,1,1,411,6,💎 Potential Loyalists
15694.0,16,11,3854.02,350.36545454545455,4,5,5,455,14,👑 Champions
15695.0,257,2,409.98,204.99,1,2,2,122,5,⚠️ At Risk
15696.0,24,8,2676.51,334.56375,4,5,5,455,14,👑 Champions
15699.0,8,1,279.7,279.7,5,1,2,512,8,💎 Potential Loyalists
15700.0,163,2,679.73,339.865,2,2,3,223,7,😴 About to Sleep
15701.0,59,3,1188.31,396.1033333333333,3,3,4,334,10,🌟 Loyal Customers
15703.0,255,1,211.5,211.5,1,1,1,111,3,🪦 Hibernating
15704.0,131,4,2293.2000000000003,573.3000000000001,2,4,5,245,11,⚠️ At Risk
15705.0,192,1,143.1,143.1,1,1,1,111,3,🪦 Hibernating
15706.0,54,4,1060.56,265.14,3,4,4,344,11,🌟 Loyal Customers
15707.0,26,4,944.9,236.225,4,4,4,444,12,👑 Champions
15708.0,31,7,3363.01,480.43,4,5,5,455,14,👑 Champions
15709.0,274,1,133.25,133.25,1,1,1,111,3,🪦 Hibernating
15712.0,0,5,1072.3600000000001,214.47200000000004,5,4,4,544,13,👑 Champions
15713.0,134,2,356.7,178.35,2,2,2,222,6,😴 About to Sleep
15714.0,2,2,330.88,165.44,5,2,2,522,9,💎 Potential Loyalists
15716.0,136,4,1118.81,279.7025,2,4,4,244,10,⚠️ At Risk
15717.0,225,1,150.3,150.3,1,1,1,111,3,🪦 Hibernating
15719.0,23,13,5035.92,387.3784615384615,4,5,5,455,14,👑 Champions
15720.0,15,1,578.87,578.87,4,1,3,413,8,💎 Potential Loyalists
15721.0,2,1,503.08,503.08,5,1,3,513,9,💎 Potential Loyalists
15722.0,26,5,1991.5600000000002,398.312,4,4,5,445,13,👑 Champions
15723.0,355,1,203.1,203.1,1,1,1,111,3,🪦 Hibernating
15724.0,192,2,218.25,109.125,1,2,1,121,4,🪦 Hibernating
15725.0,6,1,415.25,415.25,5,1,2,512,8,💎 Potential Loyalists
15727.0,7,7,4678.96,668.4228571428572,5,5,5,555,15,👑 Champions
15729.0,203,1,85.0,85.0,1,1,1,111,3,🪦 Hibernating
15730.0,56,3,1120.88,373.6266666666667,3,3,4,334,10,🌟 Loyal Customers
15732.0,203,2,294.12,147.06,1,2,2,122,5,⚠️ At Risk
15733.0,273,1,162.3,162.3,1,1,1,111,3,🪦 Hibernating
15734.0,105,2,716.95,358.475,2,2,3,223,7,😴 About to Sleep
15737.0,5,8,1173.17,146.64625,5,5,4,554,14,👑 Champions
15738.0,9,16,4778.52,298.6575,5,5,5,555,15,👑 Champions
15739.0,57,1,343.52,343.52,3,1,2,312,6,💎 Potential Loyalists
15740.0,40,1,154.88,154.88,3,1,1,311,5,💎 Potential Loyalists
15743.0,7,4,784.04,196.01,5,4,3,543,12,🌟 Loyal Customers
15744.0,68,1,34.8,34.8,3,1,1,311,5,💎 Potential Loyalists
15745.0,10,4,1094.59,273.6475,5,4,4,544,13,👑 Champions
15746.0,125,1,196.88,196.88,2,1,1,211,4,😴 About to Sleep
15747.0,3,3,974.04,324.68,5,3,4,534,12,🌟 Loyal Customers
15748.0,31,1,149.31,149.31,4,1,1,411,6,💎 Potential Loyalists
15750.0,5,7,2119.84,302.8342857142857,5,5,5,555,15,👑 Champions
15752.0,30,7,2596.13,370.8757142857143,4,5,5,455,14,👑 Champions
15754.0,42,3,458.57,152.85666666666665,3,3,3,333,9,🌟 Loyal Customers
15755.0,1,6,2364.25,394.0416666666667,5,5,5,555,15,👑 Champions
15756.0,52,4,531.4,132.85,3,4,3,343,10,🌟 Loyal Customers
15757.0,56,2,714.42,357.21,3,2,3,323,8,💎 Potential Loyalists
15758.0,15,1,205.25,205.25,4,1,1,411,6,💎 Potential Loyalists
15759.0,209,3,253.04,84.34666666666666,1,3,2,132,6,⚠️ At Risk
15762.0,56,2,549.85,274.925,3,2,3,323,8,💎 Potential Loyalists
15763.0,22,2,991.07,495.535,4,2,4,424,10,💎 Potential Loyalists
15764.0,78,6,3101.22,516.87,2,5,5,255,12,⚠️ At Risk
15766.0,55,1,315.06,315.06,3,1,2,312,6,💎 Potential Loyalists
15768.0,106,3,371.83,123.94333333333333,2,3,2,232,7,😴 About to Sleep
15769.0,21,13,4369.44,336.1107692307692,4,5,5,455,14,👑 Champions
15774.0,59,1,270.8,270.8,3,1,2,312,6,💎 Potential Loyalists
15775.0,236,1,104.9,104.9,1,1,1,111,3,🪦 Hibernating
15776.0,124,1,234.78,234.78,2,1,2,212,5,😴 About to Sleep
15777.0,232,3,761.51,253.83666666666667,1,3,3,133,7,⚠️ At Risk
15780.0,174,3,475.28000000000003,158.42666666666668,2,3,3,233,8,😴 About to Sleep
15781.0,16,3,345.46,115.15333333333332,4,3,2,432,9,💎 Potential Loyalists
15782.0,0,3,2198.12,732.7066666666666,5,3,5,535,13,🌟 Loyal Customers
15783.0,1,1,228.06,228.06,5,1,2,512,8,💎 Potential Loyalists
15785.0,23,5,2249.07,449.814,4,4,5,445,13,👑 Champions
15786.0,37,3,4898.9,1632.9666666666665,3,3,5,335,11,🌟 Loyal Customers
15787.0,17,3,938.73,312.91,4,3,4,434,11,🌟 Loyal Customers
15789.0,349,1,346.26,346.26,1,1,2,112,4,🪦 Hibernating
15790.0,1,1,220.46,220.46,5,1,1,511,7,💎 Potential Loyalists
15791.0,34,2,1612.69,806.345,3,2,4,324,9,💎 Potential Loyalists
15793.0,5,3,734.16,244.72,5,3,3,533,11,🌟 Loyal Customers
15795.0,140,1,552.32,552.32,2,1,3,213,6,😴 About to Sleep
15796.0,8,7,2263.91,323.4157142857143,5,5,5,555,15,👑 Champions
15799.0,66,3,852.99,284.33,3,3,4,334,10,🌟 Loyal Customers
15800.0,98,2,697.05,348.525,2,2,3,223,7,😴 About to Sleep
15801.0,37,3,1063.95,354.65000000000003,3,3,4,334,10,🌟 Loyal Customers
15803.0,42,1,415.82000000000005,415.82000000000005,3,1,2,312,6,💎 Potential Loyalists
15804.0,2,12,3582.16,298.5133333333333,5,5,5,555,15,👑 Champions
15805.0,14,17,5466.2300000000005,321.5429411764706,4,5,5,455,14,👑 Champions
15806.0,37,3,784.58,261.5266666666667,3,3,3,333,9,🌟 Loyal Customers
15807.0,41,3,903.9,301.3,3,3,4,334,10,🌟 Loyal Customers
15808.0,297,4,3734.9700000000003,933.7425000000001,1,4,5,145,10,⚠️ At Risk
15809.0,27,5,511.21,102.24199999999999,4,4,3,443,11,🌟 Loyal Customers
15810.0,69,4,1307.23,326.8075,2,4,4,244,10,⚠️ At Risk
15811.0,13,6,2218.62,369.77,4,5,5,455,14,👑 Champions
15812.0,98,5,899.33,179.866,2,4,4,244,10,⚠️ At Risk
15813.0,198,2,1303.9099999999999,651.9549999999999,1,2,4,124,7,⚠️ At Risk
15814.0,7,4,1872.9,468.225,5,4,5,545,14,👑 Champions
15815.0,54,5,1736.22,347.244,3,4,4,344,11,🌟 Loyal Customers
15819.0,40,4,1886.97,471.7425,3,4,5,345,12,🌟 Loyal Customers
